Type,Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2005,P,1292729,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2006,P,1309731,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2007,P,1315675,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2008,P,1332213,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2009,P,1346717,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2010,P,1360301,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2011,P,1378323,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2012,P,1392772,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2013,P,1408038,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2014,P,1417710,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2015,P,1426320,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2016,P,1428683,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,2017,P,1427538,.,.
Unitentional,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Unintentional Firearm,,19,25248813,0.08,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,1999,P,1275675,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2000,P,1299474,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2001,P,1319962,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2002,P,1340372,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2003,P,1363380,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2004,P,1391802,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2005,P,1428241,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2006,P,1468669,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2007,P,1505105,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2008,P,1534320,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2009,P,1554439,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2010,P,1567650,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2011,P,1583180,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2012,P,1594673,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2013,P,1610187,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2014,P,1630391,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2015,P,1649324,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2016,P,1680026,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,2017,P,1716943,.,.
Unitentional,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Unintentional Firearm,,106,28513813,0.37,.
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,1999,22,12359023,0.18,0.178726652
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2000,12,12437888,0.1,0.096698009
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2001,20,12488445,0.16,0.160640374
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2002,17,12525556,0.14,0.134372344
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2003,23,12556006,0.18,0.186836611
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2004,18,12589773,0.14,0.14204941
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2005,21,12609903,0.17,0.167478282
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2006,24,12643955,0.19,0.19064253
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2007,21,12695866,0.17,0.165312076
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2008,18,12747038,0.14,0.140221587
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2009,14,12796778,0.11,0.109298381
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2010,22,12831565,0.17,0.175952727
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2011,20,12862298,0.16,0.157089156
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2012,17,12878494,0.13,0.126043161
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2013,18,12890403,0.14,0.143038387
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2014,P,12882438,.,.
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2015,15,12862051,0.12,0.114336046
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2016,11,12835726,0.09,0.086056084
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,2017,11,12802023,0.09,0.08902301
Unitentional,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Unintentional Firearm,,S,241295229,.,.
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,1999,23,6044972,0.38,0.381082016
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2000,23,6091392,0.38,0.375852087
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2001,21,6127760,0.34,0.339199172
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2002,24,6155967,0.39,0.385108753
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2003,16,6196638,0.26,0.257544723
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2004,14,6233007,0.22,0.217064726
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2005,13,6278616,0.21,0.203358018
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2006,20,6332669,0.32,0.306445551
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2007,15,6379599,0.24,0.237048079
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2008,21,6424806,0.33,0.307420235
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2009,22,6459325,0.34,0.343689137
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2010,18,6484125,0.28,0.282631626
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2011,14,6515358,0.21,0.212446194
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2012,14,6535665,0.21,0.207953613
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2013,15,6567484,0.23,0.22783437
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2014,15,6593182,0.23,0.230908298
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2015,14,6610596,0.21,0.194986224
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2016,20,6634007,0.3,0.298616762
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,2017,13,6666818,0.19,0.171084997
Unitentional,Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Unintentional Firearm,,335,121331986,0.28,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,1999,P,2917637,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2000,P,2928046,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2001,P,2931997,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2002,P,2934234,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2003,P,2941999,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2004,P,2953635,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2005,P,2964454,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2006,P,2982644,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2007,P,2999212,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2008,P,3016734,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2009,P,3032870,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2010,P,3046869,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2011,P,3063690,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2012,P,3074386,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2013,P,3089876,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2014,P,3105563,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2015,P,3118473,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2016,P,3130869,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,2017,P,3145711,.,.
Unitentional,Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Unintentional Firearm,,81,57378899,0.14,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,1999,10,2678340,0.37,0.366497542
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2000,P,2692681,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2001,11,2702162,0.41,0.400222498
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2002,P,2713535,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2003,P,2723004,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2004,P,2734373,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2005,P,2745299,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2006,P,2762931,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2007,P,2783785,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2008,11,2808076,0.39,0.390945393
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2009,P,2832704,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2010,12,2853130,0.42,0.428742384
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2011,P,2868756,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2012,P,2885316,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2013,P,2892900,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2014,P,2899553,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2015,P,2905789,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2016,P,2907731,.,.
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,2017,10,2913123,0.34,0.33655805
Unitentional,Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Unintentional Firearm,,133,53303188,0.25,.
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,1999,35,4018053,0.87,0.855510979
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2000,31,4048831,0.77,0.759420862
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2001,45,4068132,1.11,1.097126589
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2002,39,4089875,0.95,0.930300489
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2003,34,4117170,0.83,0.832252735
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2004,16,4146101,0.39,0.375428888
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2005,16,4182742,0.38,0.38547687
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2006,23,4219239,0.55,0.550537037
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2007,30,4256672,0.7,0.677842626
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2008,17,4289878,0.4,0.391262392
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2009,15,4317074,0.35,0.349183159
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2010,16,4339340,0.37,0.365412751
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2011,15,4368505,0.34,0.331199093
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2012,17,4383673,0.39,0.411921386
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2013,21,4399121,0.48,0.46204543
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2014,13,4410415,0.29,0.305977499
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2015,P,4422057,.,.
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2016,21,4436113,0.47,0.486312121
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,2017,15,4454189,0.34,0.35025033
Unitentional,Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Unintentional Firearm,,S,80967180,.,.
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,1999,28,4460814,0.63,0.609010823
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2000,30,4468879,0.67,0.661058525
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2001,24,4477875,0.54,0.54072314
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2002,47,4497267,1.05,1.036242452
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2003,50,4521042,1.11,1.079037286
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2004,41,4552238,0.9,0.883190316
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2005,38,4576628,0.83,0.80753798
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2006,47,4302665,1.09,1.080436823
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2007,36,4375581,0.82,0.828099224
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2008,33,4435586,0.74,0.748933834
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2009,23,4491648,0.51,0.538252304
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2010,43,4533478,0.95,0.943734645
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2011,51,4574388,1.11,1.084551807
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2012,33,4602681,0.72,0.714388968
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2013,19,4626795,0.41,0.440431
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2014,19,4648797,0.41,0.402692068
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2015,17,4671211,0.36,0.386361424
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2016,13,4686157,0.28,0.276316324
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,2017,10,4684333,0.21,0.204419915
Unitentional,Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Unintentional Firearm,,602,86188063,0.7,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,1999,P,1266808,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2000,P,1277179,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2001,P,1285692,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2002,P,1295960,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2003,P,1306513,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2004,P,1313688,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2005,P,1318787,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2006,P,1323619,.,.
Unitentional,Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Unintentional Firearm,2007,P,1327040,.,.
